#  wl flux error bpmap
1.541158e+04 3.015784e-19 6.686084e-19   0.000000
1.541218e+04 -7.606121e-19 6.429754e-19   0.000000
1.541278e+04 7.150659e-19 6.079347e-19   0.000000
1.541338e+04 1.512828e-18 5.582046e-19   0.000000
1.541398e+04 8.806713e-19 4.932352e-19   0.000000
1.541458e+04 1.981428e-19 4.503679e-19   0.000000
1.541518e+04 -3.362530e-19 4.300651e-19   0.000000
1.541578e+04 -2.368567e-19 4.161637e-19   0.000000
1.541638e+04 2.616463e-19 4.096647e-19   0.000000
1.541698e+04 7.681113e-19 4.081380e-19   0.000000
1.541758e+04 2.361458e-19 4.117208e-19   0.000000
1.541818e+04 4.715504e-20 4.243266e-19   0.000000
1.541878e+04 2.123937e-19 4.232509e-19   0.000000
1.541938e+04 2.763881e-19 4.257483e-19   0.000000
1.541998e+04 5.316159e-19 4.347430e-19   0.000000
1.542058e+04 1.449571e-19 4.229717e-19   0.000000
1.542118e+04 3.098384e-20 4.411245e-19   0.000000
1.542178e+04 -2.420788e-19 4.552755e-19   0.000000
1.542238e+04 -1.917401e-19 4.723593e-19   0.000000
1.542298e+04 1.752692e-19 5.027661e-19   0.000000
1.542358e+04 5.528848e-19 5.219576e-19   0.000000
1.542418e+04 3.878756e-19 5.444544e-19   0.000000
1.542478e+04 1.189016e-18 5.759020e-19   0.000000
1.542538e+04 -6.749531e-19 6.437033e-19   0.000000
1.542598e+04 -6.702988e-19 6.560117e-19   0.000000
1.542658e+04 2.477676e-19 6.718945e-19   0.000000
1.542718e+04 -1.278385e-19 7.087118e-19   0.000000
1.542778e+04 1.321395e-18 7.245253e-19   0.000000
1.542838e+04 -1.904620e-18 7.955241e-19   0.000000
1.542898e+04 2.289472e-18 1.087503e-18   0.000000
1.542958e+04 6.914156e-19 1.029043e-18   0.000000
1.543018e+04 2.303591e-18 1.886056e-18   0.000000
1.543078e+04 -1.349880e-18 3.436109e-18   0.000000
1.543138e+04 1.265019e-18 5.328311e-14  13.000000
1.543198e+04 -6.511427e-19 5.328338e-14  13.000000
1.543258e+04 5.895626e-19 5.328364e-14  13.000000
1.543318e+04 -1.293582e-17 5.491903e-18   0.000000
1.543378e+04 3.316170e-18 3.568378e-18   0.000000
1.543438e+04 9.865549e-18 1.877336e-18   0.000000
1.543498e+04 2.711874e-18 1.921835e-18   0.000000
1.543558e+04 3.031109e-18 1.167932e-18   0.000000
1.543618e+04 1.720942e-18 7.079728e-19   0.000000
1.543678e+04 9.919295e-20 6.319621e-19   0.000000
1.543738e+04 -6.643081e-19 6.447124e-19   0.000000
1.543798e+04 -1.027326e-18 6.796008e-19   0.000000
1.543858e+04 5.505168e-19 7.761461e-19   0.000000
1.543918e+04 2.352588e-19 7.803000e-19   0.000000
1.543978e+04 -5.698499e-19 7.090598e-19   0.000000
1.544038e+04 4.160578e-19 6.260603e-19   0.000000
1.544098e+04 2.539832e-19 5.060348e-19   0.000000
1.544159e+04 9.232981e-19 4.502272e-19   0.000000
1.544219e+04 1.099353e-18 4.267046e-19   0.000000
1.544279e+04 -9.847219e-20 4.141238e-19   0.000000
1.544339e+04 4.537702e-20 4.078611e-19   0.000000
1.544399e+04 7.632562e-20 4.044709e-19   0.000000
1.544459e+04 1.741559e-19 4.005569e-19   0.000000
1.544519e+04 4.364450e-19 3.986320e-19   0.000000
1.544579e+04 2.811870e-19 3.987323e-19   0.000000
1.544639e+04 1.065250e-19 3.979624e-19   0.000000
1.544699e+04 1.394258e-19 3.969041e-19   0.000000
1.544759e+04 -3.007635e-19 3.971515e-19   0.000000
1.544819e+04 5.765107e-19 3.948476e-19   0.000000
1.544879e+04 8.064411e-19 3.932331e-19   0.000000
1.544939e+04 1.696635e-19 3.930794e-19   0.000000
1.544999e+04 -7.811082e-20 3.936185e-19   0.000000
1.545059e+04 2.084402e-20 3.929832e-19   0.000000
1.545119e+04 2.865018e-20 3.930976e-19   0.000000
1.545179e+04 2.247221e-19 3.933880e-19   0.000000
1.545239e+04 5.674028e-19 3.927800e-19   0.000000
1.545299e+04 5.187965e-19 3.953590e-19   0.000000
1.545359e+04 2.616710e-19 3.966378e-19   0.000000
1.545419e+04 2.439444e-19 4.002071e-19   0.000000
1.545479e+04 3.962174e-19 4.018458e-19   0.000000
1.545539e+04 7.068955e-19 4.034086e-19   0.000000
1.545599e+04 1.059623e-19 4.001160e-19   0.000000
1.545659e+04 -6.868502e-20 3.989686e-19   0.000000
1.545719e+04 4.468100e-19 3.983514e-19   0.000000
1.545779e+04 6.368611e-19 3.988029e-19   0.000000
1.545839e+04 1.560010e-19 4.035219e-19   0.000000
1.545899e+04 4.744593e-19 4.576133e-19   0.000000
1.545959e+04 2.149023e-19 4.960487e-19   0.000000
1.546019e+04 -3.378102e-19 5.597470e-19   0.000000
1.546079e+04 -3.396679e-19 7.841232e-19   0.000000
1.546139e+04 -1.167662e-18 9.776560e-19   0.000000
1.546199e+04 4.925430e-19 1.052717e-18   0.000000
1.546259e+04 -9.381793e-19 1.026294e-18   0.000000
1.546319e+04 -4.711263e-19 9.123591e-19   0.000000
1.546379e+04 -4.296378e-19 7.001400e-19   0.000000
1.546439e+04 5.355503e-19 5.666712e-19   0.000000
1.546499e+04 8.485235e-19 4.800293e-19   0.000000
1.546559e+04 5.112600e-19 4.758928e-19   0.000000
1.546619e+04 -8.123707e-20 5.295223e-19   0.000000
1.546679e+04 1.517126e-19 5.735485e-19   0.000000
1.546739e+04 -6.943899e-19 6.836427e-19   0.000000
1.546799e+04 -1.959121e-18 7.087231e-19   0.000000
1.546859e+04 -4.042258e-19 7.554716e-19   0.000000
1.546919e+04 1.581084e-18 7.420539e-19   0.000000
1.546979e+04 1.183734e-18 7.005687e-19   0.000000
1.547039e+04 7.206528e-19 6.365326e-19   0.000000
1.547099e+04 7.483322e-19 5.678419e-19   0.000000
1.547159e+04 4.463068e-19 6.422197e-19   0.000000
1.547219e+04 -9.937186e-20 6.892553e-19   0.000000
1.547279e+04 8.917578e-19 8.264563e-19   0.000000
1.547339e+04 1.967522e-18 1.004462e-18   0.000000
1.547399e+04 9.172561e-19 1.015825e-18   0.000000
1.547459e+04 -1.659345e-18 9.328059e-19   0.000000
1.547519e+04 1.132967e-18 8.107456e-19   0.000000
1.547579e+04 1.463867e-18 6.579094e-19   0.000000
1.547639e+04 -5.305309e-19 5.399428e-19   0.000000
1.547699e+04 3.746304e-19 4.554538e-19   0.000000
1.547759e+04 -6.472129e-20 4.140468e-19   0.000000
1.547819e+04 4.027870e-19 3.992020e-19   0.000000
1.547879e+04 -4.628941e-19 3.913391e-19   0.000000
1.547939e+04 3.596930e-19 3.886429e-19   0.000000
1.547999e+04 7.435943e-19 3.880118e-19   0.000000
1.548059e+04 -1.471912e-20 3.879065e-19   0.000000
1.548119e+04 -2.741589e-19 3.866612e-19   0.000000
1.548179e+04 1.509164e-19 3.877255e-19   0.000000
1.548239e+04 4.613156e-19 3.867684e-19   0.000000
1.548299e+04 6.659390e-19 3.878718e-19   0.000000
1.548359e+04 -2.156683e-19 3.884911e-19   0.000000
1.548419e+04 6.560255e-19 3.936990e-19   0.000000
1.548480e+04 3.142016e-19 4.080833e-19   0.000000
1.548540e+04 3.260391e-20 5.263294e-19   0.000000
1.548600e+04 -9.450656e-19 5.539012e-19   0.000000
1.548660e+04 -6.443496e-19 6.737151e-19   0.000000
1.548720e+04 -1.576484e-19 8.820528e-19   0.000000
1.548780e+04 -9.612535e-19 1.106624e-18   0.000000
1.548840e+04 -8.154222e-19 1.222744e-18   0.000000
1.548900e+04 -1.923173e-18 1.153856e-18   0.000000
1.548960e+04 -1.922340e-18 1.010316e-18   0.000000
1.549020e+04 -3.956005e-19 7.374254e-19   0.000000
1.549080e+04 -1.667652e-19 6.116291e-19   0.000000
1.549140e+04 4.363999e-19 4.501007e-19   0.000000
1.549200e+04 -2.490003e-19 4.110274e-19   0.000000
1.549260e+04 -9.968960e-20 4.033568e-19   0.000000
1.549320e+04 9.695463e-19 4.038810e-19   0.000000
1.549380e+04 -2.708907e-19 4.213047e-19   0.000000
1.549440e+04 -6.410699e-19 4.410503e-19   0.000000
1.549500e+04 -2.412542e-19 4.547161e-19   0.000000
1.549560e+04 2.080796e-19 4.761229e-19   0.000000
1.549620e+04 3.628521e-19 4.947833e-19   0.000000
1.549680e+04 -2.068888e-19 4.956975e-19   0.000000
1.549740e+04 -6.385682e-19 5.069082e-19   0.000000
1.549800e+04 1.631425e-19 5.740108e-19   0.000000
1.549860e+04 7.082814e-19 5.704705e-19   0.000000
1.549920e+04 8.606964e-19 8.818855e-19   0.000000
1.549980e+04 6.416136e-19 1.399411e-18   0.000000
1.550040e+04 -3.445092e-18 1.690439e-18   0.000000
1.550100e+04 -1.226844e-18 1.736493e-18   0.000000
1.550160e+04 5.087119e-19 1.581608e-18   0.000000
1.550220e+04 -4.042640e-19 1.158853e-18   0.000000
1.550280e+04 -7.510257e-19 7.421732e-19   0.000000
1.550340e+04 -1.512947e-19 5.924514e-19   0.000000
1.550400e+04 5.978225e-19 4.810321e-19   0.000000
1.550460e+04 6.326726e-19 4.215098e-19   0.000000
1.550520e+04 4.112100e-19 4.161683e-19   0.000000
1.550580e+04 3.874690e-19 4.245212e-19   0.000000
1.550640e+04 -4.856123e-19 4.989693e-19   0.000000
1.550700e+04 3.313737e-19 5.737779e-19   0.000000
1.550760e+04 5.755905e-19 6.158277e-19   0.000000
1.550820e+04 2.942661e-19 1.217081e-18   0.000000
1.550880e+04 4.636487e-20 1.964538e-18   0.000000
1.550940e+04 -1.030913e-18 2.303860e-18   0.000000
1.551000e+04 -3.755598e-19 2.358414e-18   0.000000
1.551060e+04 -2.325029e-18 2.180427e-18   0.000000
1.551120e+04 5.579450e-19 1.550822e-18   0.000000
1.551180e+04 2.157146e-18 8.320976e-19   0.000000
1.551240e+04 9.392835e-19 6.278754e-19   0.000000
1.551300e+04 1.457282e-18 5.010996e-19   0.000000
1.551360e+04 1.222685e-18 4.373192e-19   0.000000
1.551420e+04 6.255579e-19 4.484374e-19   0.000000
1.551480e+04 -1.086335e-20 5.178014e-19   0.000000
1.551540e+04 1.455090e-19 5.504327e-19   0.000000
1.551600e+04 6.313064e-19 7.092743e-19   0.000000
1.551660e+04 1.184082e-18 1.048716e-18   0.000000
1.551720e+04 2.177980e-18 1.314708e-18   0.000000
1.551780e+04 -5.024688e-20 1.374368e-18   0.000000
1.551840e+04 -3.156178e-18 1.299306e-18   0.000000
1.551900e+04 -2.366563e-19 1.039781e-18   0.000000
1.551960e+04 2.556642e-19 6.940066e-19   0.000000
1.552020e+04 -7.462924e-19 5.582145e-19   0.000000
1.552080e+04 -1.516482e-19 4.771031e-19   0.000000
1.552140e+04 8.949375e-18 5.448610e-14   1.000000
1.552200e+04 -7.700579e-19 5.448604e-14   1.000000
1.552260e+04 6.600411e-18 8.640143e-19   0.000000
1.552320e+04 3.545830e-19 1.054629e-18   0.000000
1.552380e+04 -1.460261e-17 5.448586e-14   1.000000
1.552440e+04 5.909332e-18 5.448580e-14   1.000000
1.552500e+04 -1.227776e-18 5.448574e-14   1.000000
1.552560e+04 -1.139767e-19 3.959343e-19   0.000000
1.552620e+04 -5.171141e-19 3.953756e-19   0.000000
1.552680e+04 2.491705e-19 3.958581e-19   0.000000
1.552740e+04 4.644255e-19 3.969227e-19   0.000000
1.552801e+04 5.989073e-19 4.267412e-19   0.000000
1.552861e+04 2.321297e-19 4.691375e-19   0.000000
1.552921e+04 5.150555e-20 5.075470e-19   0.000000
1.552981e+04 4.293771e-19 5.296251e-19   0.000000
1.553041e+04 -1.002396e-19 4.991075e-19   0.000000
1.553101e+04 -1.079553e-19 4.720842e-19   0.000000
1.553161e+04 -1.058751e-19 4.244434e-19   0.000000
1.553221e+04 1.788987e-19 4.102463e-19   0.000000
1.553281e+04 2.330131e-19 4.131729e-19   0.000000
1.553341e+04 4.802049e-19 4.152873e-19   0.000000
1.553401e+04 1.818818e-19 4.383913e-19   0.000000
1.553461e+04 4.927387e-19 4.589855e-19   0.000000
1.553521e+04 8.775731e-19 4.873255e-19   0.000000
1.553581e+04 3.090825e-19 5.447383e-19   0.000000
1.553641e+04 -2.821093e-19 6.305194e-19   0.000000
1.553701e+04 8.855703e-20 8.150408e-19   0.000000
1.553761e+04 -2.190135e-18 7.709450e-19   0.000000
1.553821e+04 3.201871e-18 1.442273e-18   0.000000
1.553881e+04 -1.628689e-18 2.713645e-18   0.000000
1.553941e+04 -1.118655e-18 3.521742e-18   0.000000
1.554001e+04 4.037221e-18 3.656201e-18   0.000000
1.554061e+04 5.286670e-19 3.542111e-18   0.000000
1.554121e+04 1.874606e-18 3.021323e-18   0.000000
1.554181e+04 -5.109049e-18 2.389366e-18   0.000000
1.554241e+04 3.658524e-18 2.005533e-18   0.000000
1.554301e+04 6.654238e-19 1.719739e-18   0.000000
1.554361e+04 3.134586e-20 1.483897e-18   0.000000
1.554421e+04 -1.478557e-18 1.625815e-18   0.000000
1.554481e+04 2.489585e-18 2.089502e-18   0.000000
1.554541e+04 2.290769e-18 2.733650e-18   0.000000
1.554601e+04 1.283308e-18 2.964758e-18   0.000000
1.554661e+04 4.185568e-18 2.667066e-18   0.000000
1.554721e+04 2.232769e-18 2.200008e-18   0.000000
1.554781e+04 2.613421e-18 1.193220e-18   0.000000
1.554841e+04 6.331481e-19 7.484862e-19   0.000000
1.554901e+04 8.525185e-19 6.112287e-19   0.000000
1.554961e+04 6.874288e-20 4.704790e-19   0.000000
1.555021e+04 -7.209571e-19 4.320702e-19   0.000000
1.555081e+04 -1.747849e-19 4.247351e-19   0.000000
1.555141e+04 4.314093e-19 4.238842e-19   0.000000
1.555201e+04 -3.272003e-19 4.206209e-19   0.000000
1.555261e+04 -1.735850e-19 4.218368e-19   0.000000
1.555321e+04 4.730796e-19 4.200217e-19   0.000000
1.555381e+04 1.616801e-19 4.131244e-19   0.000000
1.555441e+04 -2.836039e-19 4.116140e-19   0.000000
1.555501e+04 -2.509319e-19 4.072558e-19   0.000000
1.555561e+04 -2.779464e-19 4.073122e-19   0.000000
1.555621e+04 2.927079e-19 4.035935e-19   0.000000
1.555681e+04 3.430405e-19 4.033516e-19   0.000000
1.555741e+04 4.298521e-19 4.006057e-19   0.000000
1.555801e+04 -3.549613e-20 4.105585e-19   0.000000
1.555861e+04 5.252471e-19 4.399345e-19   0.000000
1.555921e+04 2.439771e-19 4.619174e-19   0.000000
1.555981e+04 2.739959e-19 5.080242e-19   0.000000
1.556041e+04 6.866592e-19 5.605167e-19   0.000000
1.556101e+04 7.154410e-19 5.982355e-19   0.000000
1.556161e+04 -5.685733e-19 6.197877e-19   0.000000
1.556221e+04 1.127259e-19 6.136500e-19   0.000000
1.556281e+04 2.991163e-19 5.823184e-19   0.000000
1.556341e+04 -1.189473e-19 5.449696e-19   0.000000
1.556401e+04 2.021097e-19 5.257260e-19   0.000000
1.556461e+04 7.357406e-19 4.927951e-19   0.000000
1.556521e+04 8.328248e-19 4.681114e-19   0.000000
1.556581e+04 -3.731716e-19 4.650675e-19   0.000000
1.556641e+04 -3.758042e-19 4.623230e-19   0.000000
1.556701e+04 -1.806563e-18 5.331986e-19   0.000000
1.556761e+04 1.107834e-19 5.825797e-19   0.000000
1.556821e+04 -6.540058e-19 6.480821e-19   0.000000
1.556881e+04 1.985484e-18 1.339762e-18   0.000000
1.556941e+04 2.867839e-18 1.945381e-18   0.000000
1.557001e+04 3.423761e-18 2.095489e-18   0.000000
1.557061e+04 -7.072076e-19 1.950207e-18   0.000000
1.557121e+04 -3.210668e-19 1.699553e-18   0.000000
1.557182e+04 1.773625e-18 1.071390e-18   0.000000
1.557242e+04 -1.342639e-18 8.208987e-19   0.000000
1.557302e+04 1.182166e-18 6.496690e-19   0.000000
1.557362e+04 -1.124328e-19 5.508151e-19   0.000000
1.557422e+04 -3.983829e-20 5.391712e-19   0.000000
1.557482e+04 -4.600589e-19 5.375887e-19   0.000000
1.557542e+04 -1.792457e-19 5.242144e-19   0.000000
1.557602e+04 9.267721e-20 5.196507e-19   0.000000
1.557662e+04 7.347319e-19 5.072900e-19   0.000000
1.557722e+04 -1.800249e-19 4.858796e-19   0.000000
1.557782e+04 3.166638e-19 4.685704e-19   0.000000
1.557842e+04 5.513239e-19 4.753485e-19   0.000000
1.557902e+04 -1.582516e-20 4.944757e-19   0.000000
1.557962e+04 -6.680028e-19 5.250217e-19   0.000000
1.558022e+04 1.883615e-19 5.826529e-19   0.000000
1.558082e+04 5.850601e-19 6.324053e-19   0.000000
1.558142e+04 -1.564970e-19 6.137656e-19   0.000000
1.558202e+04 -2.009148e-19 5.618925e-19   0.000000
1.558262e+04 -7.135901e-19 5.364119e-19   0.000000
1.558322e+04 5.384403e-19 4.817837e-19   0.000000
1.558382e+04 4.957314e-19 4.472216e-19   0.000000
1.558442e+04 -1.153259e-19 4.364710e-19   0.000000
1.558502e+04 4.615155e-19 4.230676e-19   0.000000
1.558562e+04 3.554869e-20 4.174293e-19   0.000000
1.558622e+04 9.022277e-20 4.157441e-19   0.000000
1.558682e+04 2.723889e-19 4.172387e-19   0.000000
1.558742e+04 2.068124e-19 4.224089e-19   0.000000
1.558802e+04 7.725672e-20 4.284938e-19   0.000000
1.558862e+04 1.062436e-19 4.337539e-19   0.000000
1.558922e+04 6.960447e-19 4.357113e-19   0.000000
1.558982e+04 4.171248e-19 4.337262e-19   0.000000
1.559042e+04 -5.533402e-20 4.351267e-19   0.000000
1.559102e+04 -3.975872e-19 4.296795e-19   0.000000
1.559162e+04 1.362099e-19 4.332277e-19   0.000000
1.559222e+04 1.156707e-19 4.648175e-19   0.000000
1.559282e+04 5.027562e-19 4.988184e-19   0.000000
1.559342e+04 6.590845e-20 5.531614e-19   0.000000
1.559402e+04 -7.890051e-19 6.679929e-19   0.000000
1.559462e+04 -3.918787e-18 1.222500e-18   0.000000
1.559522e+04 -2.846300e-18 1.839641e-18   0.000000
1.559582e+04 -1.963474e-18 1.379747e-18   0.000000
1.559642e+04 -5.544168e-19 3.058995e-18   0.000000
1.559702e+04 -1.183053e-17 7.764460e-18   0.000000
1.559762e+04 -4.031152e-18 5.335543e-14  13.000000
1.559822e+04 -1.222456e-17 5.312284e-18   0.000000
1.559882e+04 2.373296e-18 2.711060e-18   0.000000
1.559942e+04 -1.441630e-18 1.481880e-18   0.000000
1.560002e+04 -1.015549e-18 1.271076e-18   0.000000
1.560062e+04 1.289243e-18 7.515195e-19   0.000000
1.560122e+04 -2.817217e-19 5.268769e-19   0.000000
1.560182e+04 -3.973734e-19 4.969823e-19   0.000000
1.560242e+04 -4.060089e-19 4.784574e-19   0.000000
1.560302e+04 -5.763936e-19 4.903317e-19   0.000000
1.560362e+04 -4.572932e-19 4.899422e-19   0.000000
1.560422e+04 -1.590267e-19 4.781375e-19   0.000000
1.560482e+04 -6.040170e-19 4.653631e-19   0.000000
1.560542e+04 -3.979735e-19 4.304131e-19   0.000000
1.560602e+04 -3.438931e-19 4.297260e-19   0.000000
1.560662e+04 -1.003599e-19 4.399728e-19   0.000000
1.560722e+04 7.737712e-19 4.412800e-19   0.000000
1.560782e+04 9.042525e-19 4.274387e-19   0.000000
1.560842e+04 8.193767e-19 4.170409e-19   0.000000
1.560902e+04 1.113047e-18 4.169204e-19   0.000000
1.560962e+04 1.051450e-18 4.248048e-19   0.000000
1.561022e+04 1.057614e-18 4.649156e-19   0.000000
1.561082e+04 -2.494558e-19 4.810050e-19   0.000000
1.561142e+04 2.859461e-19 5.340864e-19   0.000000
1.561202e+04 6.384314e-19 6.093060e-19   0.000000
1.561262e+04 1.242112e-18 6.515161e-19   0.000000
1.561322e+04 6.473894e-19 6.822537e-19   0.000000
1.561382e+04 7.919207e-19 6.688266e-19   0.000000
1.561442e+04 1.009172e-18 6.177400e-19   0.000000
1.561503e+04 6.900333e-19 5.334887e-19   0.000000
1.561563e+04 7.972044e-19 4.945631e-19   0.000000
1.561623e+04 4.528129e-19 4.477220e-19   0.000000
1.561683e+04 2.852933e-19 4.227826e-19   0.000000
1.561743e+04 2.507640e-19 4.372755e-19   0.000000
1.561803e+04 4.878882e-19 4.656736e-19   0.000000
1.561863e+04 7.150970e-19 4.847660e-19   0.000000
1.561923e+04 9.242552e-19 5.125904e-19   0.000000
1.561983e+04 -3.967935e-19 5.311497e-19   0.000000
1.562043e+04 1.984235e-19 5.329469e-19   0.000000
1.562103e+04 6.839584e-20 5.123252e-19   0.000000
1.562163e+04 1.005199e-19 5.447222e-19   0.000000
1.562223e+04 -4.315140e-19 5.333063e-19   0.000000
1.562283e+04 5.667373e-19 5.623496e-19   0.000000
1.562343e+04 -6.612152e-19 5.538956e-19   0.000000
1.562403e+04 -1.302436e-19 5.200515e-19   0.000000
1.562463e+04 5.845488e-19 5.291451e-19   0.000000
1.562523e+04 8.028925e-19 5.085528e-19   0.000000
1.562583e+04 -5.956887e-21 5.604172e-19   0.000000
1.562643e+04 1.929449e-19 5.967092e-19   0.000000
1.562703e+04 1.865642e-19 5.294092e-19   0.000000
1.562763e+04 -3.072044e-19 5.126596e-19   0.000000
1.562823e+04 -5.256221e-20 5.874076e-19   0.000000
1.562883e+04 1.159748e-19 6.499131e-19   0.000000
1.562943e+04 -7.021044e-19 8.173952e-19   0.000000
1.563003e+04 -7.525208e-19 1.568653e-18   0.000000
1.563063e+04 1.844713e-18 2.622803e-18   0.000000
1.563123e+04 1.709914e-18 3.044277e-18   0.000000
1.563183e+04 3.987975e-19 3.004975e-18   0.000000
1.563243e+04 -4.410607e-18 2.631422e-18   0.000000
1.563303e+04 -1.941807e-18 1.523819e-18   0.000000
1.563363e+04 3.636502e-19 8.009056e-19   0.000000
1.563423e+04 5.711763e-19 6.513087e-19   0.000000
1.563483e+04 9.412448e-19 4.959297e-19   0.000000
1.563543e+04 6.358660e-19 4.525712e-19   0.000000
1.563603e+04 2.664561e-19 4.420572e-19   0.000000
1.563663e+04 -4.610513e-20 4.379311e-19   0.000000
1.563723e+04 -4.092443e-19 4.367381e-19   0.000000
1.563783e+04 2.181370e-20 4.464953e-19   0.000000
1.563843e+04 1.914583e-20 4.813229e-19   0.000000
1.563903e+04 -8.322465e-19 5.057006e-19   0.000000
1.563963e+04 2.329925e-19 5.415168e-19   0.000000
1.564023e+04 1.491951e-19 5.941194e-19   0.000000
1.564083e+04 -1.917950e-19 6.210309e-19   0.000000
1.564143e+04 3.867299e-19 5.865422e-19   0.000000
1.564203e+04 -4.824888e-19 6.250557e-19   0.000000
1.564263e+04 5.657293e-19 5.759577e-19   0.000000
1.564323e+04 1.250953e-18 5.630093e-19   0.000000
1.564383e+04 -1.515862e-19 5.430944e-19   0.000000
1.564443e+04 8.820741e-20 4.837953e-19   0.000000
1.564503e+04 1.432286e-19 4.640265e-19   0.000000
1.564563e+04 4.134500e-19 4.460804e-19   0.000000
1.564623e+04 -5.725535e-19 4.542857e-19   0.000000
1.564683e+04 -1.145258e-19 4.642086e-19   0.000000
1.564743e+04 7.099524e-19 4.626124e-19   0.000000
1.564803e+04 -5.167859e-19 4.663652e-19   0.000000
1.564863e+04 -3.057190e-19 4.597011e-19   0.000000
1.564923e+04 3.102297e-19 5.171177e-19   0.000000
1.564983e+04 5.315277e-19 5.417185e-19   0.000000
1.565043e+04 6.120156e-19 5.515675e-19   0.000000
1.565103e+04 5.949623e-19 5.795588e-19   0.000000
1.565163e+04 -1.285195e-18 6.963334e-19   0.000000
1.565223e+04 6.936309e-18 1.394217e-18   0.000000
1.565283e+04 1.636720e-18 7.899431e-19   0.000000
1.565343e+04 -5.933840e-18 1.832202e-18   0.000000
1.565403e+04 -1.003611e-18 5.337925e-14  13.000000
1.565463e+04 -3.174340e-18 5.337950e-14  13.000000
1.565523e+04 1.799845e-18 5.337975e-14  13.000000
1.565583e+04 1.504226e-18 5.338001e-14  13.000000
1.565643e+04 3.770193e-18 4.468257e-18   0.000000
1.565703e+04 -3.789280e-19 3.507369e-18   0.000000
1.565763e+04 -3.477635e-18 2.318387e-18   0.000000
1.565824e+04 -1.835464e-18 1.819096e-18   0.000000
1.565884e+04 -3.120552e-19 1.216253e-18   0.000000
1.565944e+04 1.142808e-18 8.342488e-19   0.000000
1.566004e+04 -6.567069e-19 6.468825e-19   0.000000
1.566064e+04 -3.253256e-19 5.191036e-19   0.000000
1.566124e+04 3.566478e-19 5.315521e-19   0.000000
1.566184e+04 3.577981e-19 5.562773e-19   0.000000
1.566244e+04 -1.404358e-19 6.064338e-19   0.000000
1.566304e+04 2.692001e-19 6.104533e-19   0.000000
1.566364e+04 5.064837e-20 5.615763e-19   0.000000
1.566424e+04 4.113155e-19 5.626858e-19   0.000000
1.566484e+04 -1.235430e-19 4.907356e-19   0.000000
1.566544e+04 3.262179e-19 4.561998e-19   0.000000
1.566604e+04 3.728558e-19 4.588231e-19   0.000000
1.566664e+04 8.659648e-19 4.553321e-19   0.000000
1.566724e+04 -1.387924e-19 4.482024e-19   0.000000
1.566784e+04 3.243396e-19 4.464112e-19   0.000000
1.566844e+04 2.247513e-19 4.416414e-19   0.000000
1.566904e+04 5.758015e-19 4.471806e-19   0.000000
1.566964e+04 3.193818e-19 4.550481e-19   0.000000
1.567024e+04 5.637957e-19 4.582789e-19   0.000000
1.567084e+04 6.021112e-19 4.661948e-19   0.000000
1.567144e+04 -3.018774e-19 4.622505e-19   0.000000
1.567204e+04 -1.904675e-19 4.646684e-19   0.000000
1.567264e+04 2.993769e-19 4.618097e-19   0.000000
1.567324e+04 2.361180e-19 4.650427e-19   0.000000
1.567384e+04 3.650838e-19 4.625711e-19   0.000000
1.567444e+04 1.623237e-19 4.610883e-19   0.000000
1.567504e+04 -4.250510e-20 4.588383e-19   0.000000
1.567564e+04 -8.123139e-21 4.546220e-19   0.000000
1.567624e+04 -5.594314e-19 4.681247e-19   0.000000
1.567684e+04 -1.122794e-19 4.902333e-19   0.000000
1.567744e+04 3.706043e-19 4.994306e-19   0.000000
1.567804e+04 1.226838e-19 5.011480e-19   0.000000
1.567864e+04 -1.205565e-20 4.926952e-19   0.000000
1.567924e+04 -6.490320e-20 4.854549e-19   0.000000
1.567984e+04 -6.965366e-20 4.731301e-19   0.000000
1.568044e+04 -1.416301e-19 4.648171e-19   0.000000
1.568104e+04 -3.902183e-19 4.763819e-19   0.000000
1.568164e+04 -3.623808e-19 5.134003e-19   0.000000
1.568224e+04 -2.200100e-19 5.385182e-19   0.000000
1.568284e+04 -1.052049e-18 5.628907e-19   0.000000
1.568344e+04 -3.961054e-19 5.988206e-19   0.000000
1.568404e+04 -5.453694e-19 6.151575e-19   0.000000
1.568464e+04 4.993133e-20 5.847546e-19   0.000000
1.568524e+04 -1.076559e-19 5.870728e-19   0.000000
1.568584e+04 6.913742e-19 5.335534e-19   0.000000
1.568644e+04 1.244491e-18 5.133186e-19   0.000000
1.568704e+04 4.631172e-19 5.207037e-19   0.000000
1.568764e+04 -3.782794e-19 5.421811e-19   0.000000
1.568824e+04 -4.345497e-19 5.529940e-19   0.000000
1.568884e+04 -3.336370e-20 5.456886e-19   0.000000
1.568944e+04 2.026663e-19 5.339221e-19   0.000000
1.569004e+04 5.845945e-19 5.066807e-19   0.000000
1.569064e+04 6.689769e-19 4.976621e-19   0.000000
1.569124e+04 1.734442e-19 5.005010e-19   0.000000
1.569184e+04 1.847203e-19 5.090828e-19   0.000000
1.569244e+04 6.934451e-19 5.115422e-19   0.000000
1.569304e+04 4.949625e-19 5.010709e-19   0.000000
1.569364e+04 -2.904747e-19 4.838249e-19   0.000000
1.569424e+04 -5.508567e-19 4.768591e-19   0.000000
1.569484e+04 -4.407800e-19 4.711812e-19   0.000000
1.569544e+04 -7.057826e-19 4.960808e-19   0.000000
1.569604e+04 -5.505666e-19 5.260665e-19   0.000000
